mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_search_time_s,final_model_training_time_s
0.09450626373291016,0.0761040735918827,0.008166122436523437,0.0036287272004650035,0.005660670699258891,{'alpha': np.float64(0.005660670699258891)},-1.0366525302790228,-1.0307142404647938,-1.0428795351712496,-1.063396895303317,-1.0156221826540976,-1.0378530767744962,0.0156484433614626,37,8.690146923065186,0.032961368560791016
0.0323275089263916,0.01033904478080876,0.005015325546264648,0.002209583351198661,0.01578232781079559,{'alpha': np.float64(0.01578232781079559)},-1.036652438007519,-1.0307106419784728,-1.0428812322755967,-1.0633958933421737,-1.0156173004502906,-1.0378515012108107,0.015649942303699236,27,8.690146923065186,0.032961368560791016
0.039003419876098636,0.004615508510232941,0.008320426940917969,0.0020070274222444722,0.054502936945582565,{'alpha': np.float64(0.054502936945582565)},-1.0366522049295772,-1.0306971949927846,-1.0428878730203572,-1.063392238389288,-1.0155990524178689,-1.0378457127499752,0.015655593348108014,21,8.690146923065186,0.032961368560791016
0.03512887954711914,0.004720588320347229,0.006768512725830078,0.000784588436809498,5.141096648805748,{'alpha': np.float64(5.141096648805748)},-1.0374241812119234,-1.0310607740017956,-1.0445688911057027,-1.0640971746294627,-1.015968669032203,-1.0386239379962174,0.015850112490623562,82,8.690146923065186,0.032961368560791016
0.06650128364562988,0.035918064774047756,0.018885469436645506,0.01756291692245463,0.0015777663630582469,{'alpha': np.float64(0.0015777663630582469)},-1.0366525712110362,-1.0307157019157054,-1.0428788551924593,-1.0633973049906045,-1.0156241653378644,-1.0378537197295339,0.015647836137540224,43,8.690146923065186,0.032961368560791016
0.07361164093017578,0.04785066666160057,0.009112262725830078,0.00412098171959647,0.12173252504194051,{'alpha': np.float64(0.12173252504194051)},-1.036652242825254,-1.0306750235193551,-1.0428999484203525,-1.0633865491896373,-1.0155689495022093,-1.0378365426913616,0.015665098398029716,17,8.690146923065186,0.032961368560791016
0.02737398147583008,0.0043327711084036515,0.005855464935302734,0.0003642127537951023,0.35849855803404745,{'alpha': np.float64(0.35849855803404745)},-1.0366565915878525,-1.03060810306247,-1.042947593288973,-1.0633727570716254,-1.0154779194226848,-1.0378125928867212,0.015695661016129504,9,8.690146923065186,0.032961368560791016
0.03895668983459473,0.010941687079477621,0.012849998474121094,0.010616673788123922,0.0001899776347411129,{'alpha': np.float64(0.0001899776347411129)},-1.0366525856110855,-1.030716199963806,-1.0428786246708457,-1.0633974449680375,-1.0156248410010649,-1.037853939242968,0.015647629402501154,65,8.690146923065186,0.032961368560791016
0.06482930183410644,0.028622992532330204,0.022830772399902343,0.018933055869483063,0.4418441521199725,{'alpha': np.float64(0.4418441521199725)},-1.0366595834450805,-1.0305884007498398,-1.0429661084794235,-1.0633700619045197,-1.015451041789558,-1.0378070392736842,0.015705413981305944,5,8.690146923065186,0.032961368560791016
0.03291940689086914,0.006260513119612391,0.0057468414306640625,0.0016136397634633104,0.0010547383621352044,{'alpha': np.float64(0.0010547383621352044)},-1.036652576609063,-1.0307158895420567,-1.0428787682777116,-1.0633973577019626,-1.0156244198769202,-1.0378538024015427,0.015647758243674394,49,8.690146923065186,0.032961368560791016
