mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_min_split_gain,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_time_s
2.1260690689086914,0.1100640209794119,0.0077231407165527345,0.0006080906761651081,0.8118602313424026,0.04127784363506775,11,21,0.22331738144283905,659,28,0.2788713525921819,0.7003578299727713,0.9386644568953224,"{'colsample_bytree': np.float64(0.8118602313424026), 'learning_rate': np.float64(0.04127784363506775), 'max_depth': 11, 'min_child_samples': 21, 'min_split_gain': np.float64(0.22331738144283905), 'n_estimators': 659, 'num_leaves': 28, 'reg_alpha': np.float64(0.2788713525921819), 'reg_lambda': np.float64(0.7003578299727713), 'subsample': np.float64(0.9386644568953224)}",-0.2561816330706136,-0.26711571654005223,-0.2792212126078065,-0.27912334259620125,-0.2637951271883027,-0.2690874064005953,0.008965141482201896,47,133.17761945724487
1.0835913181304933,0.06537696738522941,0.006436491012573242,0.0011980740569115672,0.942529716751237,0.06567621906832852,6,33,0.34037137950700513,1124,91,0.7853406511139436,0.6689882547142286,0.8322746485745819,"{'colsample_bytree': np.float64(0.942529716751237), 'learning_rate': np.float64(0.06567621906832852), 'max_depth': 6, 'min_child_samples': 33, 'min_split_gain': np.float64(0.34037137950700513), 'n_estimators': 1124, 'num_leaves': 91, 'reg_alpha': np.float64(0.7853406511139436), 'reg_lambda': np.float64(0.6689882547142286), 'subsample': np.float64(0.8322746485745819)}",-0.25204415932891877,-0.2642827467828546,-0.27965351250634896,-0.27380759012179495,-0.2624696078557571,-0.2664515233191349,0.009555476093559102,8,133.17761945724487
0.9871337890625,0.10574854695919704,0.0048411846160888675,0.0012623994237239743,0.7489131066246972,0.14602001636866677,6,38,0.11356838989498629,1377,85,0.6918951976926933,0.6519612595026005,0.689707723784224,"{'colsample_bytree': np.float64(0.7489131066246972), 'learning_rate': np.float64(0.14602001636866677), 'max_depth': 6, 'min_child_samples': 38, 'min_split_gain': np.float64(0.11356838989498629), 'n_estimators': 1377, 'num_leaves': 85, 'reg_alpha': np.float64(0.6918951976926933), 'reg_lambda': np.float64(0.6519612595026005), 'subsample': np.float64(0.689707723784224)}",-0.2480239013247038,-0.2661161615449675,-0.2785297734821324,-0.28365238312613855,-0.26352019454593484,-0.2679684828047754,0.012478223294688817,24,133.17761945724487
2.155705118179321,0.17032564793412322,0.007067060470581055,0.0013173135695821255,0.8848716885390143,0.04058736312452001,10,29,0.14658751383314397,891,26,0.7209399242521293,0.3080607918523892,0.8170160922219597,"{'colsample_bytree': np.float64(0.8848716885390143), 'learning_rate': np.float64(0.04058736312452001), 'max_depth': 10, 'min_child_samples': 29, 'min_split_gain': np.float64(0.14658751383314397), 'n_estimators': 891, 'num_leaves': 26, 'reg_alpha': np.float64(0.7209399242521293), 'reg_lambda': np.float64(0.3080607918523892), 'subsample': np.float64(0.8170160922219597)}",-0.2560920474450494,-0.267154905223315,-0.2777777155783804,-0.27515466832137897,-0.2633302016400476,-0.26790190764163424,0.007887527193258312,21,133.17761945724487
0.8629525661468506,0.04387713122678994,0.006290245056152344,0.0027531838192409734,0.803525630735504,0.10044989272788431,11,39,0.38920422190097825,864,70,0.8920465551771133,0.6311386259972629,0.9179245214166594,"{'colsample_bytree': np.float64(0.803525630735504), 'learning_rate': np.float64(0.10044989272788431), 'max_depth': 11, 'min_child_samples': 39, 'min_split_gain': np.float64(0.38920422190097825), 'n_estimators': 864, 'num_leaves': 70, 'reg_alpha': np.float64(0.8920465551771133), 'reg_lambda': np.float64(0.6311386259972629), 'subsample': np.float64(0.9179245214166594)}",-0.25095442192896805,-0.27200942730725436,-0.2823469596811682,-0.2821705502077499,-0.26437380966539137,-0.27037103375810634,0.011817844433936648,62,133.17761945724487
1.3520868301391602,0.16732410691031707,0.006951618194580078,0.0015256744888589653,0.8010548372420768,0.09153558269395387,6,14,0.09207410729662212,1315,38,0.5720041992091831,0.768554014306309,0.6174415087017735,"{'colsample_bytree': np.float64(0.8010548372420768), 'learning_rate': np.float64(0.09153558269395387), 'max_depth': 6, 'min_child_samples': 14, 'min_split_gain': np.float64(0.09207410729662212), 'n_estimators': 1315, 'num_leaves': 38, 'reg_alpha': np.float64(0.5720041992091831), 'reg_lambda': np.float64(0.768554014306309), 'subsample': np.float64(0.6174415087017735)}",-0.25660461277532576,-0.271408539157008,-0.28376324322785945,-0.28194206238066827,-0.2631422345209293,-0.2713721384123582,0.010498335370537298,75,133.17761945724487
1.7263388633728027,0.01986145905805559,0.005504465103149414,0.0012675223380151125,0.9978202043189364,0.07549167709864145,11,15,0.14806348010217776,1244,56,0.9283185625877254,0.42818414831731433,0.9866619276174678,"{'colsample_bytree': np.float64(0.9978202043189364), 'learning_rate': np.float64(0.07549167709864145), 'max_depth': 11, 'min_child_samples': 15, 'min_split_gain': np.float64(0.14806348010217776), 'n_estimators': 1244, 'num_leaves': 56, 'reg_alpha': np.float64(0.9283185625877254), 'reg_lambda': np.float64(0.42818414831731433), 'subsample': np.float64(0.9866619276174678)}",-0.26129766880971655,-0.2773291676324087,-0.28568087874339965,-0.2911549351752936,-0.2705491946102603,-0.27720236899421574,0.010618846696709976,97,133.17761945724487
1.5470813274383546,0.038667265853083964,0.006197166442871094,0.0016513646295123448,0.9854479908357011,0.13295141832010401,10,30,0.07636441246013842,660,86,0.1694927466860925,0.5568012624583502,0.9744619096643123,"{'colsample_bytree': np.float64(0.9854479908357011), 'learning_rate': np.float64(0.13295141832010401), 'max_depth': 10, 'min_child_samples': 30, 'min_split_gain': np.float64(0.07636441246013842), 'n_estimators': 660, 'num_leaves': 86, 'reg_alpha': np.float64(0.1694927466860925), 'reg_lambda': np.float64(0.5568012624583502), 'subsample': np.float64(0.9744619096643123)}",-0.2614289750960383,-0.27088835078802037,-0.28239756128032006,-0.28392998507311173,-0.2708602364707524,-0.27390102174164854,0.008326413375575985,85,133.17761945724487
1.045134973526001,0.0915712292368767,0.005290555953979492,0.0013711461015956336,0.8784119186699892,0.09050917551340475,7,41,0.26845740672962026,1162,85,0.25416364906973876,0.29529058841893874,0.7290203056954402,"{'colsample_bytree': np.float64(0.8784119186699892), 'learning_rate': np.float64(0.09050917551340475), 'max_depth': 7, 'min_child_samples': 41, 'min_split_gain': np.float64(0.26845740672962026), 'n_estimators': 1162, 'num_leaves': 85, 'reg_alpha': np.float64(0.25416364906973876), 'reg_lambda': np.float64(0.29529058841893874), 'subsample': np.float64(0.7290203056954402)}",-0.24953687272053085,-0.2635603923758731,-0.2786957950921661,-0.27932350860015376,-0.2664594534739769,-0.2675152044525402,0.010994700673052459,12,133.17761945724487
3.5239647388458253,0.3929343875978105,0.017291259765625,0.018517477590445704,0.9394679179698697,0.025493199716304323,11,48,0.11743673770579735,1258,45,0.8101133946791808,0.8670723185801037,0.9652962210225885,"{'colsample_bytree': np.float64(0.9394679179698697), 'learning_rate': np.float64(0.025493199716304323), 'max_depth': 11, 'min_child_samples': 48, 'min_split_gain': np.float64(0.11743673770579735), 'n_estimators': 1258, 'num_leaves': 45, 'reg_alpha': np.float64(0.8101133946791808), 'reg_lambda': np.float64(0.8670723185801037), 'subsample': np.float64(0.9652962210225885)}",-0.25212524695267396,-0.2619893155519953,-0.2788083754524206,-0.28123843292342604,-0.26495638789415926,-0.26782355175493505,0.01085652893673203,20,133.17761945724487
0.9335428237915039,0.028030888230453216,0.004934453964233398,0.0010158781553864355,0.8045369595443751,0.08022744420307994,10,29,0.2599855723111061,1011,35,0.050768531039396936,0.8866171489506599,0.6110467087494819,"{'colsample_bytree': np.float64(0.8045369595443751), 'learning_rate': np.float64(0.08022744420307994), 'max_depth': 10, 'min_child_samples': 29, 'min_split_gain': np.float64(0.2599855723111061), 'n_estimators': 1011, 'num_leaves': 35, 'reg_alpha': np.float64(0.050768531039396936), 'reg_lambda': np.float64(0.8866171489506599), 'subsample': np.float64(0.6110467087494819)}",-0.2578268793603305,-0.2720731923076499,-0.2822052065060633,-0.28113421856401083,-0.26442623592285375,-0.27153314653218164,0.009431172099810738,76,133.17761945724487
1.773651361465454,0.2014894390353107,0.007932758331298828,0.0010756643773472906,0.8315459582030235,0.07077111845271304,11,34,0.06201664669109768,689,41,0.5908332605690108,0.03050024993904943,0.6149392754996857,"{'colsample_bytree': np.float64(0.8315459582030235), 'learning_rate': np.float64(0.07077111845271304), 'max_depth': 11, 'min_child_samples': 34, 'min_split_gain': np.float64(0.06201664669109768), 'n_estimators': 689, 'num_leaves': 41, 'reg_alpha': np.float64(0.5908332605690108), 'reg_lambda': np.float64(0.03050024993904943), 'subsample': np.float64(0.6149392754996857)}",-0.25397358198112086,-0.2721139323815365,-0.28282858682779277,-0.2805184140820242,-0.26571575097631284,-0.27103005324975743,0.010484027858022806,69,133.17761945724487
1.784067726135254,0.04520564402459526,0.005825567245483399,0.001343868052277205,0.9290402242638633,0.05902859621168943,9,46,0.20889730402192175,552,79,0.21582102749684318,0.6228904758190003,0.6341389859975072,"{'colsample_bytree': np.float64(0.9290402242638633), 'learning_rate': np.float64(0.05902859621168943), 'max_depth': 9, 'min_child_samples': 46, 'min_split_gain': np.float64(0.20889730402192175), 'n_estimators': 552, 'num_leaves': 79, 'reg_alpha': np.float64(0.21582102749684318), 'reg_lambda': np.float64(0.6228904758190003), 'subsample': np.float64(0.6341389859975072)}",-0.25086822077659326,-0.26306168247014666,-0.27946849578594085,-0.2831081412873802,-0.2637047941068655,-0.2680422668853853,0.011799212086857408,27,133.17761945724487
1.1127057075500488,0.088063931710815,0.01522078514099121,0.018140215306393214,0.6206726884674431,0.0847031947352222,8,49,0.2904365334890646,768,49,0.04106751676787579,0.39882090144479454,0.7734082950322968,"{'colsample_bytree': np.float64(0.6206726884674431), 'learning_rate': np.float64(0.0847031947352222), 'max_depth': 8, 'min_child_samples': 49, 'min_split_gain': np.float64(0.2904365334890646), 'n_estimators': 768, 'num_leaves': 49, 'reg_alpha': np.float64(0.04106751676787579), 'reg_lambda': np.float64(0.39882090144479454), 'subsample': np.float64(0.7734082950322968)}",-0.2525782060466593,-0.26789641185113033,-0.27532460052933405,-0.2796887325089044,-0.26231994149604704,-0.26756157848641504,0.009585621495900812,13,133.17761945724487
1.4715588092803955,0.2187944286225294,0.006734132766723633,0.001309218806390388,0.8976170571996461,0.04262907910199917,7,32,0.1713257899760431,1407,20,0.17329432007084578,0.15643704267108605,0.7000971592658382,"{'colsample_bytree': np.float64(0.8976170571996461), 'learning_rate': np.float64(0.04262907910199917), 'max_depth': 7, 'min_child_samples': 32, 'min_split_gain': np.float64(0.1713257899760431), 'n_estimators': 1407, 'num_leaves': 20, 'reg_alpha': np.float64(0.17329432007084578), 'reg_lambda': np.float64(0.15643704267108605), 'subsample': np.float64(0.7000971592658382)}",-0.2540984686525291,-0.2650854092627484,-0.27956256183889755,-0.27923356552587447,-0.26479004286268226,-0.26855400962854636,0.009699509628364116,38,133.17761945724487
1.2115796089172364,0.13615961966657106,0.004852199554443359,0.001035771463351284,0.8196906658824482,0.11218938840500935,10,10,0.38194611226527764,1498,83,0.5543540525114007,0.6117207462343522,0.7678400249711159,"{'colsample_bytree': np.float64(0.8196906658824482), 'learning_rate': np.float64(0.11218938840500935), 'max_depth': 10, 'min_child_samples': 10, 'min_split_gain': np.float64(0.38194611226527764), 'n_estimators': 1498, 'num_leaves': 83, 'reg_alpha': np.float64(0.5543540525114007), 'reg_lambda': np.float64(0.6117207462343522), 'subsample': np.float64(0.7678400249711159)}",-0.25719055359074094,-0.2766441568807479,-0.2985819714775459,-0.29005974305362875,-0.2679291935166442,-0.2780811237038615,0.014868184561636756,100,133.17761945724487
