mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_border_count,param_colsample_bylevel,param_depth,param_grow_policy,param_iterations,param_l2_leaf_reg,param_learning_rate,param_min_data_in_leaf,param_random_strength,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_time_s,final_model_training_time_s
69.6600263595581,6.276642002684386,0.0212960243225097,0.0196406597962415,201,0.9828729111737556,11,SymmetricTree,1191,2.81814801189647,0.1507673124081441,12,0.3517822958253641,0.8491745517677156,"{'border_count': 201, 'colsample_bylevel': np.float64(0.9828729111737557), 'depth': 11, 'grow_policy': 'SymmetricTree', 'iterations': 1191, 'l2_leaf_reg': np.float64(2.81814801189647), 'learning_rate': np.float64(0.1507673124081441), 'min_data_in_leaf': 12, 'random_strength': np.float64(0.35178229582536413), 'subsample': np.float64(0.8491745517677156)}",-0.2580815864169866,-0.2705595791094118,-0.2829790105027855,-0.2946806723049892,-0.2592671934451466,-0.2731136083558639,0.0140475788785719,87,1215.4231193065643,5.797320127487183
10.903336811065676,3.696506357033019,0.1396215438842773,0.0504141932738846,162,0.74442607898602,6,Lossguide,612,5.883074779163264,0.0666555519977347,23,0.3786464642366114,0.972479765789996,"{'border_count': 162, 'colsample_bylevel': np.float64(0.74442607898602), 'depth': 6, 'grow_policy': 'Lossguide', 'iterations': 612, 'l2_leaf_reg': np.float64(5.883074779163264), 'learning_rate': np.float64(0.0666555519977347), 'min_data_in_leaf': 23, 'random_strength': np.float64(0.3786464642366114), 'subsample': np.float64(0.9724797657899961)}",-0.2505393407983566,-0.2632523040429448,-0.2780778981090638,-0.2813304754842585,-0.2520918437482549,-0.2650583724365757,0.0127787668834681,15,1215.4231193065643,5.797320127487183
31.24226031303406,6.939951823374797,0.0585231304168701,0.043825767248408,196,0.90421163546643,10,Depthwise,1171,3.76446544535664,0.093904508581909,11,0.4696544560614044,0.7726479814832277,"{'border_count': 196, 'colsample_bylevel': np.float64(0.90421163546643), 'depth': 10, 'grow_policy': 'Depthwise', 'iterations': 1171, 'l2_leaf_reg': np.float64(3.76446544535664), 'learning_rate': np.float64(0.09390450858190903), 'min_data_in_leaf': 11, 'random_strength': np.float64(0.46965445606140444), 'subsample': np.float64(0.7726479814832277)}",-0.2596597125497622,-0.270605936741996,-0.2910033822232282,-0.2925473774779764,-0.2589594409451196,-0.2745551699876165,0.0146626128367498,94,1215.4231193065643,5.797320127487183
12.209307098388672,1.3425355126239324,0.0169214248657226,0.0031046657132383,87,0.810334939815776,9,Depthwise,697,2.994122212222765,0.1274647809829076,16,0.935302495589238,0.7962340194915207,"{'border_count': 87, 'colsample_bylevel': np.float64(0.810334939815776), 'depth': 9, 'grow_policy': 'Depthwise', 'iterations': 697, 'l2_leaf_reg': np.float64(2.9941222122227655), 'learning_rate': np.float64(0.1274647809829076), 'min_data_in_leaf': 16, 'random_strength': np.float64(0.935302495589238), 'subsample': np.float64(0.7962340194915207)}",-0.2624811039375938,-0.271486578643738,-0.286276350582557,-0.2944724696508011,-0.2617975615648735,-0.2753028128759127,0.0130326202081874,96,1215.4231193065643,5.797320127487183
7.044660854339599,2.127865956909441,0.0250247001647949,0.0073247860344849,119,0.9087438420372644,8,Lossguide,1431,1.0829391446392806,0.0818139587448921,19,0.4486659872917293,0.7288529653274262,"{'border_count': 119, 'colsample_bylevel': np.float64(0.9087438420372645), 'depth': 8, 'grow_policy': 'Lossguide', 'iterations': 1431, 'l2_leaf_reg': np.float64(1.0829391446392806), 'learning_rate': np.float64(0.08181395874489215), 'min_data_in_leaf': 19, 'random_strength': np.float64(0.44866598729172935), 'subsample': np.float64(0.7288529653274262)}",-0.2534898873871943,-0.2723870316025167,-0.2792719971586288,-0.2850939047470175,-0.2548777023516506,-0.2690241046494016,0.012774972858439,58,1215.4231193065643,5.797320127487183
22.491519975662232,5.683221773777543,0.0228682994842529,0.0066018644132988,210,0.8192716063262566,7,SymmetricTree,1278,2.7053317552512928,0.0220210281860883,23,0.6414479738275658,0.9087353198035246,"{'border_count': 210, 'colsample_bylevel': np.float64(0.8192716063262566), 'depth': 7, 'grow_policy': 'SymmetricTree', 'iterations': 1278, 'l2_leaf_reg': np.float64(2.7053317552512928), 'learning_rate': np.float64(0.02202102818608836), 'min_data_in_leaf': 23, 'random_strength': np.float64(0.6414479738275658), 'subsample': np.float64(0.9087353198035246)}",-0.2475127553265805,-0.262398614086424,-0.2756676632942771,-0.2853806143085025,-0.2523568945006962,-0.2646633083032961,0.0141493513976066,12,1215.4231193065643,5.797320127487183
4.415442562103271,1.188432883148644,0.0156620979309082,0.0034850375481682,56,0.8979952138102536,7,SymmetricTree,1071,2.304145874152045,0.1544380549636886,12,0.6582934536070976,0.9647909029568018,"{'border_count': 56, 'colsample_bylevel': np.float64(0.8979952138102536), 'depth': 7, 'grow_policy': 'SymmetricTree', 'iterations': 1071, 'l2_leaf_reg': np.float64(2.304145874152045), 'learning_rate': np.float64(0.15443805496368865), 'min_data_in_leaf': 12, 'random_strength': np.float64(0.6582934536070976), 'subsample': np.float64(0.9647909029568018)}",-0.2580965324409207,-0.2743735153005858,-0.2796152693797178,-0.2987929129827574,-0.2620893760459623,-0.2745935212299888,0.0144179138864268,95,1215.4231193065643,5.797320127487183
4.22953052520752,0.36832302340815,0.0171088218688964,0.0035048121512234,58,0.7836614057776545,8,Lossguide,903,5.4354321213255865,0.1219813318786435,24,0.9509284487675128,0.9806904982662842,"{'border_count': 58, 'colsample_bylevel': np.float64(0.7836614057776545), 'depth': 8, 'grow_policy': 'Lossguide', 'iterations': 903, 'l2_leaf_reg': np.float64(5.4354321213255865), 'learning_rate': np.float64(0.12198133187864357), 'min_data_in_leaf': 24, 'random_strength': np.float64(0.9509284487675127), 'subsample': np.float64(0.9806904982662842)}",-0.2526877102569964,-0.2625278960935094,-0.2882932228451232,-0.2860860997909875,-0.2598951695390759,-0.2698980197051385,0.0144983303881747,64,1215.4231193065643,5.797320127487183
11.422159242630006,1.3062269447950632,0.0163163185119628,0.0090487152661895,213,0.9695662565581238,9,Depthwise,726,2.8614138328087155,0.1460200163686667,25,0.1050615838462186,0.7482424154252496,"{'border_count': 213, 'colsample_bylevel': np.float64(0.9695662565581238), 'depth': 9, 'grow_policy': 'Depthwise', 'iterations': 726, 'l2_leaf_reg': np.float64(2.8614138328087155), 'learning_rate': np.float64(0.14602001636866677), 'min_data_in_leaf': 25, 'random_strength': np.float64(0.10506158384621869), 'subsample': np.float64(0.7482424154252496)}",-0.2652514764938543,-0.2691147556704487,-0.2833912661955618,-0.2948525545916314,-0.2597072085072804,-0.2744634522917553,0.0128579713638704,93,1215.4231193065643,5.797320127487183
65.75841889381408,3.925184477077432,0.0500401496887207,0.0125330096511378,131,0.845684126075868,8,SymmetricTree,1180,1.879626263386727,0.0077113045423281,14,0.4253996981592677,0.9239474215354072,"{'border_count': 131, 'colsample_bylevel': np.float64(0.845684126075868), 'depth': 8, 'grow_policy': 'SymmetricTree', 'iterations': 1180, 'l2_leaf_reg': np.float64(1.879626263386727), 'learning_rate': np.float64(0.007711304542328131), 'min_data_in_leaf': 14, 'random_strength': np.float64(0.4253996981592677), 'subsample': np.float64(0.9239474215354072)}",-0.2483211005445008,-0.2630401144601656,-0.2774039297526481,-0.2849974850383917,-0.2508940684690914,-0.2649313396529595,0.0143856696242033,13,1215.4231193065643,5.797320127487183
