mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_search_time_s,final_model_training_time_s
50.58373975753784,0.651538411222608,2.773879957199097,0.4131754177932939,8,0.7,68,4,4,1010,"{'max_depth': 8, 'max_features': 0.7, 'max_leaf_nodes': 68, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 1010}",-0.2721107582786217,-0.25815782424453104,-0.279710599537424,-0.28442321772560625,-0.2702673858011836,-0.27293395711747337,0.008989419930134104,21,2472.2187995910645,9.684081792831421
62.851276350021365,4.110847022606242,3.8742957592010496,0.656518373598985,8,0.7,80,4,10,1428,"{'max_depth': 8, 'max_features': 0.7, 'max_leaf_nodes': 80, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1428}",-0.2716387424712484,-0.2566340755424606,-0.2786958625838147,-0.28314268082697447,-0.2688505726827455,-0.27179238682144874,0.009109768706802268,9,2472.2187995910645,9.684081792831421
10.735497856140137,0.5905387822530649,3.0749099254608154,0.3781089731940338,7,sqrt,20,9,19,650,"{'max_depth': 7, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 9, 'min_samples_split': 19, 'n_estimators': 650}",-0.30660553559024967,-0.2891433190640356,-0.31244701018262516,-0.32287907118861586,-0.3152288925157478,-0.3092607657082548,0.011340113245111548,92,2472.2187995910645,9.684081792831421
7.3672853946685795,0.5514661053121463,2.711768388748169,0.15654462397063568,11,log2,16,9,18,501,"{'max_depth': 11, 'max_features': 'log2', 'max_leaf_nodes': 16, 'min_samples_leaf': 9, 'min_samples_split': 18, 'n_estimators': 501}",-0.33659314925935113,-0.31938136079487994,-0.34448415126705284,-0.3561460613093174,-0.3477901609672771,-0.34087897671957573,0.012444769427822515,96,2472.2187995910645,9.684081792831421
32.51728730201721,0.542337497862364,2.9338623046875,0.49766827001557,6,0.7,78,5,10,732,"{'max_depth': 6, 'max_features': 0.7, 'max_leaf_nodes': 78, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 732}",-0.273038429009136,-0.2572045636601332,-0.2799502335830955,-0.28619077343122706,-0.27141258673594637,-0.2735593172839076,0.009723736301233039,25,2472.2187995910645,9.684081792831421
50.296569681167604,0.7618449816460432,3.2640191078186036,0.2599690056764772,8,0.5,57,3,2,1419,"{'max_depth': 8, 'max_features': 0.5, 'max_leaf_nodes': 57, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 1419}",-0.27131408957873293,-0.25788131237407386,-0.2813962146013731,-0.284258201251504,-0.2734911948532791,-0.2736682025317926,0.009237633071268455,27,2472.2187995910645,9.684081792831421
25.057478618621825,1.46715809725687,2.9279267311096193,0.4812694434761678,9,0.5,81,4,7,603,"{'max_depth': 9, 'max_features': 0.5, 'max_leaf_nodes': 81, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 603}",-0.2709530815534143,-0.25535705089886646,-0.27820619230995747,-0.28299012562293957,-0.27136777494025505,-0.2717748450650866,0.00935446109634843,8,2472.2187995910645,9.684081792831421
51.88845310211182,1.7640926689361525,2.5046108245849608,0.6830814110041377,9,0.5,98,3,19,1395,"{'max_depth': 9, 'max_features': 0.5, 'max_leaf_nodes': 98, 'min_samples_leaf': 3, 'min_samples_split': 19, 'n_estimators': 1395}",-0.26824839520642,-0.2530166797816645,-0.2760003667597446,-0.2815300978779334,-0.26785468515504374,-0.26933004495616125,0.009620883746286037,1,2472.2187995910645,9.684081792831421
18.67784924507141,1.3685502583828373,2.5140525341033935,1.076305087175416,11,log2,75,6,4,1219,"{'max_depth': 11, 'max_features': 'log2', 'max_leaf_nodes': 75, 'min_samples_leaf': 6, 'min_samples_split': 4, 'n_estimators': 1219}",-0.2794668054307093,-0.2599350144176731,-0.2885545899006188,-0.2976321273582244,-0.2850013834226831,-0.2821179841059817,0.012566188118811975,57,2472.2187995910645,9.684081792831421
10.969078207015992,2.3900469195213145,2.3423008918762207,0.5825301844618783,10,sqrt,42,4,2,897,"{'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 42, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 897}",-0.2839072324115804,-0.26567917240733235,-0.29142242736290697,-0.3007279209794549,-0.29063914848998074,-0.2864751803302511,0.011696348165935682,66,2472.2187995910645,9.684081792831421
30.610506439208983,0.7630764246547863,3.3027766704559327,0.26685186560294655,10,0.7,17,7,4,900,"{'max_depth': 10, 'max_features': 0.7, 'max_leaf_nodes': 17, 'min_samples_leaf': 7, 'min_samples_split': 4, 'n_estimators': 900}",-0.28841827117445357,-0.2691690465745811,-0.29901617788138574,-0.3038332521431349,-0.2958004120627408,-0.2912474319672592,0.012123903353844096,77,2472.2187995910645,9.684081792831421
55.79711985588074,2.9012219057422897,3.6852606773376464,0.12021660810972076,6,0.7,68,3,15,1169,"{'max_depth': 6, 'max_features': 0.7, 'max_leaf_nodes': 68, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 1169}",-0.27304967818884196,-0.2574527398554757,-0.27997310342710063,-0.28579277775826334,-0.2715589538799093,-0.27356545062191817,0.009533908348546371,26,2472.2187995910645,9.684081792831421
56.71494450569153,1.4310800912446904,1.8519218921661378,0.7931092487535818,11,1.0,60,6,9,782,"{'max_depth': 11, 'max_features': 1.0, 'max_leaf_nodes': 60, 'min_samples_leaf': 6, 'min_samples_split': 9, 'n_estimators': 782}",-0.2742283228613855,-0.26008051239298335,-0.28066833080714754,-0.28858645427608337,-0.27178082942916815,-0.2750688899533536,0.009489442976627132,33,2472.2187995910645,9.684081792831421
22.517650604248047,0.6023503376958824,2.7360212802886963,0.6851297048765042,8,log2,30,1,16,1459,"{'max_depth': 8, 'max_features': 'log2', 'max_leaf_nodes': 30, 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 1459}",-0.3012342712789553,-0.28224683173528614,-0.3090359165227814,-0.3196767865143314,-0.31012494199196494,-0.30446374960866385,0.012557159483409991,88,2472.2187995910645,9.684081792831421
