mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,total_hpo_search_time_s,final_model_training_time_s,best_score_rmse
3.253757619857788,0.10694382646472708,0.5898685932159424,0.04943163136701444,3.14891164795686,0.711447600934342,0.015702970884055395,rbf,"{'C': np.float64(3.14891164795686), 'epsilon': np.float64(0.711447600934342), 'gamma': np.float64(0.015702970884055395), 'kernel': 'rbf'}",-0.7291891750644891,-0.6935487607299898,-0.7128027575058855,-0.7434455186963029,-0.7249619072063704,-0.7207896238406076,0.016775605132568455,29,-0.5809512726640803,-0.5546305275630603,-0.5609811804844281,-0.5899284846904425,-0.5720906553956715,-0.5717164241595366,0.012839586784400716,49,0.865694292607415,0.8858434515362151,0.882174593688684,0.8660335562379673,0.8713054127438343,0.8742102613628232,0.008325624049261755,29,1036.5223135948181,48.52487897872925,-0.6246372042064449
8.989999437332154,0.6343084605455378,2.8259379386901857,1.2723405362423605,24.81040974867808,0.0029380279387035343,0.00029375384576328325,rbf,"{'C': np.float64(24.81040974867808), 'epsilon': np.float64(0.0029380279387035343), 'gamma': np.float64(0.00029375384576328325), 'kernel': 'rbf'}",-0.9449927760467458,-0.9165899652958395,-0.9098494964010494,-0.9523394726857872,-0.9158376220516132,-0.9279218664962071,0.01725506855610859,74,-0.7072403562167865,-0.6793070748158776,-0.6742717895764601,-0.7033789946595139,-0.6788309886907195,-0.6886058407918715,0.013805586165318514,70,0.774435359806208,0.8006129141600256,0.8080273668193411,0.780172863030123,0.7946158774847818,0.791572876260096,0.012533053682967508,74,1036.5223135948181,48.52487897872925,-0.6246372042064449
5.150720167160034,0.9417746458973183,1.8179777145385743,0.8148629011506173,0.17073967431528117,0.39676050770529875,0.006358358856676255,rbf,"{'C': np.float64(0.17073967431528117), 'epsilon': np.float64(0.39676050770529875), 'gamma': np.float64(0.006358358856676255), 'kernel': 'rbf'}",-0.9412450813330903,-0.9104914707133225,-0.8917248698864889,-0.9456481483687029,-0.9021247784239117,-0.9182468697451032,0.02146267609439832,72,-0.7321365680218537,-0.705737198555884,-0.6864125872166307,-0.7312517843375244,-0.6995036838538761,-0.7110083643971538,0.018007177225384093,75,0.7762209208659338,0.8032573155491236,0.8155995561402947,0.7832511080701741,0.8007202682555175,0.7958098337762086,0.014231356668616245,72,1036.5223135948181,48.52487897872925,-0.6246372042064449
57.62517991065979,0.7455624835771955,2.4886096477508546,0.1923637036037438,67.96578090758145,0.00115279871282324,0.0812324508558869,rbf,"{'C': np.float64(67.96578090758145), 'epsilon': np.float64(0.00115279871282324), 'gamma': np.float64(0.0812324508558869), 'kernel': 'rbf'}",-0.7055809236444915,-0.6688799320013268,-0.6883365115276447,-0.7243139498016534,-0.7184520644332881,-0.7011126762816808,0.020303196293100827,25,-0.4947341133948392,-0.4859037652325385,-0.4808435029822799,-0.5042672587777263,-0.5176397327176268,-0.4966776746210021,0.013172586781292796,27,0.8742500838950158,0.8938198922267948,0.8901242590316336,0.8728397327763996,0.8736062786611435,0.8809280493181975,0.009103782718205403,25,1036.5223135948181,48.52487897872925,-0.6246372042064449
10.588498640060426,2.2976168470159197,2.5535481452941893,0.4288577555110826,213.6832907235874,0.004335281794951566,0.0003511356313970409,rbf,"{'C': np.float64(213.6832907235874), 'epsilon': np.float64(0.004335281794951566), 'gamma': np.float64(0.0003511356313970409), 'kernel': 'rbf'}",-0.8826065402660334,-0.8409688783750635,-0.8437300227968316,-0.8827569165356817,-0.8598187474932124,-0.8619762210933644,0.01809051831722041,59,-0.6343066089033209,-0.6004954134402585,-0.6000709307733445,-0.6267182849211252,-0.6147417177518165,-0.6152665911579731,0.013733425236072374,59,0.8032347844897418,0.832155668878743,0.8349151536118428,0.8111226021272495,0.8189728445925281,0.8200802107400211,0.01209235805513589,59,1036.5223135948181,48.52487897872925,-0.6246372042064449
4.961724090576172,0.643473977990153,2.104453611373901,0.06055759930115305,0.5415244119402537,0.008179499475211672,0.0037520558551242854,rbf,"{'C': np.float64(0.5415244119402537), 'epsilon': np.float64(0.008179499475211672), 'gamma': np.float64(0.0037520558551242854), 'kernel': 'rbf'}",-0.9353952503291054,-0.9011510848230095,-0.8792432500832172,-0.9415944738790865,-0.9001194413560287,-0.9115007000940896,0.023468171720363085,69,-0.6843188891923246,-0.653037266867313,-0.6351074444248375,-0.683723394802473,-0.6530334134575696,-0.6618440817489035,0.019255424943698942,64,0.7789938476873209,0.8072732273131971,0.8207255950304138,0.7851053839155816,0.8016052431073535,0.7987406594107733,0.015101028177148547,69,1036.5223135948181,48.52487897872925,-0.6246372042064449
5.526722812652588,0.16622126996847206,1.950496244430542,0.030971199007081337,5.342937261279771,0.007476312062252299,0.006847920095574782,rbf,"{'C': np.float64(5.342937261279771), 'epsilon': np.float64(0.007476312062252299), 'gamma': np.float64(0.006847920095574782), 'kernel': 'rbf'}",-0.7529660516440009,-0.7182386156388066,-0.733898569445307,-0.7648277317804821,-0.7546765144563591,-0.7449214965929911,0.016671019751301315,35,-0.5128981734719071,-0.487940179879443,-0.48671255770183003,-0.510915076643875,-0.5148210525252882,-0.5026574080444687,0.012584527576383477,30,0.8567928061336487,0.8775709918131542,0.8750971678238237,0.8582167307762905,0.8605393848398318,0.8656434162773499,0.008845118097881792,35,1036.5223135948181,48.52487897872925,-0.6246372042064449
5.165629959106445,1.1563009981925683,2.389771318435669,0.2326048248622958,0.3613894271216527,0.007523742884534853,0.001256277350380704,rbf,"{'C': np.float64(0.3613894271216527), 'epsilon': np.float64(0.007523742884534853), 'gamma': np.float64(0.001256277350380704), 'kernel': 'rbf'}",-1.0398910913953843,-1.0232322337345707,-0.988615552724201,-1.0480863137481256,-0.996439210401929,-1.0192528804008423,0.023376258342974077,89,-0.7828618929232826,-0.7660862061224604,-0.7363540268454123,-0.7821439249198809,-0.7478022487247693,-0.763049659907161,0.01850122438494913,87,0.7268571992354019,0.7515178164302361,0.7733503354242226,0.733748641341339,0.7568739330996174,0.7484695851061633,0.016629960457821585,89,1036.5223135948181,48.52487897872925,-0.6246372042064449
6.1221510887146,0.12108090481832405,2.101271867752075,0.12039527686255894,6.6723671704642005,0.22673986523780384,0.0003972110727381913,rbf,"{'C': np.float64(6.6723671704642005), 'epsilon': np.float64(0.22673986523780384), 'gamma': np.float64(0.0003972110727381913), 'kernel': 'rbf'}",-0.9598788979773307,-0.9372384440790074,-0.9205717928423474,-0.96607755545391,-0.9226110609231852,-0.9412755502551562,0.01873249031848325,77,-0.7334130652048809,-0.7105691101761032,-0.6976896496572923,-0.7309649820343924,-0.7016821893652669,-0.7148637992875873,0.014768032788078186,77,0.7672729141703384,0.7915283431414827,0.8034760289960633,0.773784833985651,0.79156664432331,0.785525752923369,0.013158656233556816,77,1036.5223135948181,48.52487897872925,-0.6246372042064449
8.063931608200074,0.26610153899748323,2.421479034423828,0.09535002181074921,11.400863701127316,0.05987474910461398,0.000137832374550072,rbf,"{'C': np.float64(11.400863701127316), 'epsilon': np.float64(0.05987474910461398), 'gamma': np.float64(0.000137832374550072), 'kernel': 'rbf'}",-1.027990989446097,-1.0218409753888873,-0.9942962593230642,-1.0461829716729232,-0.9974952414901439,-1.0175612874642233,0.019443265952758804,88,-0.7727876290995793,-0.7650494185826054,-0.7394500091598657,-0.7800549474975514,-0.7484612184789862,-0.7611606445637176,0.0150992127519495,86,0.733072905671756,0.7521930646862762,0.7707381382051383,0.7347147970059487,0.7563583276636432,0.7494154466465524,0.014097969211651374,88,1036.5223135948181,48.52487897872925,-0.6246372042064449
7.944029474258423,0.9851576088970544,2.37039999961853,0.09050685486233362,26.92646910086177,0.0032476735706274485,0.00015673095467235422,rbf,"{'C': np.float64(26.92646910086177), 'epsilon': np.float64(0.0032476735706274485), 'gamma': np.float64(0.00015673095467235422), 'kernel': 'rbf'}",-0.9758225296173672,-0.9565503059587741,-0.9408756382424935,-0.9859533751118713,-0.941582294155381,-0.9601568286171774,0.018114417668272376,81,-0.7336513458759087,-0.7131256356248596,-0.6978080098303208,-0.7318956474821428,-0.7010658406526736,-0.7155092958931811,0.015001848284870667,78,0.7594774915459062,0.7828486872400069,0.7947114859652109,0.7643809020875734,0.7829066735657326,0.7768650480808861,0.01303059127349365,81,1036.5223135948181,48.52487897872925,-0.6246372042064449
16.910449981689453,1.1747097946385163,0.5307296752929688,0.025199721379307646,624.5139574743067,0.7886714129990487,0.026619018884890575,rbf,"{'C': np.float64(624.5139574743067), 'epsilon': np.float64(0.7886714129990487), 'gamma': np.float64(0.026619018884890575), 'kernel': 'rbf'}",-0.720112079856228,-0.695783164944814,-0.7285309909214573,-0.7364382100176551,-0.7171827744340644,-0.7196094440348437,0.013686740347873549,28,-0.5679415772140394,-0.5524287655095468,-0.56979190087741,-0.5721820975944801,-0.5680146564481443,-0.5660717995287241,0.006993969335751315,46,0.8690172104361346,0.8851067109645531,0.8769175122459045,0.8685470428542139,0.8740524839912392,0.874728192098409,0.006062759693985596,28,1036.5223135948181,48.52487897872925,-0.6246372042064449
6.597833251953125,0.5547394904910575,2.284485197067261,0.16294398469589022,1.6536937182824418,0.001963434157293333,0.01129013355909268,rbf,"{'C': np.float64(1.6536937182824418), 'epsilon': np.float64(0.001963434157293333), 'gamma': np.float64(0.01129013355909268), 'kernel': 'rbf'}",-0.7594673847668342,-0.7229367047501993,-0.736371602537171,-0.7703832992262587,-0.7568449183179485,-0.7492007819196823,0.017128482641104337,39,-0.5214843928443524,-0.492828988341759,-0.49161019793233096,-0.5195191072917791,-0.5184386312516913,-0.5087762635323825,0.013559173918660725,31,0.8543091427622789,0.8759641064469499,0.874253974269149,0.8561494748787364,0.8597368121296953,0.8640827020973617,0.009186597440845797,39,1036.5223135948181,48.52487897872925,-0.6246372042064449
7.893582057952881,0.19563541564774387,2.584497404098511,0.024767065187531637,5.762487216478598,0.002323350351539011,0.0030586566669785274,rbf,"{'C': np.float64(5.762487216478598), 'epsilon': np.float64(0.002323350351539011), 'gamma': np.float64(0.0030586566669785274), 'kernel': 'rbf'}",-0.8199129199267704,-0.7840462685324215,-0.7865537736763949,-0.8259810100522618,-0.8070430333533029,-0.8047074011082304,0.017003917232672052,54,-0.578424544825494,-0.5473391094756237,-0.5431462899821996,-0.5742056116871572,-0.5660053596402108,-0.561824183122137,0.014177694239615317,43,0.8301953797794446,0.8541084246855879,0.8565313400400282,0.834637184437883,0.8405137331655557,0.8431972124217,0.01045348080276216,54,1036.5223135948181,48.52487897872925,-0.6246372042064449
